user_id,customer_id,gender,senior_citizen,partner,dependents,signup_date,country,industry,company_size,acquisition_channel,device_type
6346,6048-QBXKL,Female,1,No,No,2025-11-01,United States,Retail,SMB,Organic Search,Desktop
6347,9661-MHUMO,Male,1,Yes,Yes,2025-12-01,United States,Manufacturing,Startup,,Desktop
6348,7718-RXDGG,Male,0,Yes,No,2024-10-07,Australia,Education,Enterprise,Email Campaign,Desktop
6349,1025-FALIX,Female,0,No,No,2023-11-12,United Kingdom,Education,SMB,LinkedIn,Tablet
6350,3451-VAWLI,Female,0,Yes,Yes,2023-02-15,Germany,Finance,SMB,Referral,Mobile
6351,3407-QGWLG,Male,0,No,Yes,2025-10-02,United States,Healthcare,Startup,Email Campaign,Mobile
6352,1842-EZJMK,Male,0,Yes,Yes,2021-11-22,Canada,Technology,SMB,Referral,Desktop
6353,2347-WKKAE,Male,0,Yes,No,2022-07-20,United States,Finance,Mid-Market,LinkedIn,Tablet
6354,8735-DCXNF,Male,0,Yes,No,2025-03-06,United Kingdom,Healthcare,SMB,Organic Search,Mobile
6355,3214-IYUUQ,Female,0,Yes,No,2020-12-27,Australia,Technology,Mid-Market,Partner,Mobile
6356,1936-UAFEH,Female,0,No,No,2020-05-31,Australia,Retail,Mid-Market,Partner,Desktop
6357,3587-PMCOY,Male,0,No,No,2025-03-06,Canada,Education,Startup,Google Ads,Desktop
6358,8079-XRJRS,Male,0,Yes,No,2020-08-29,Canada,Healthcare,SMB,Google Ads,Mobile
6359,1027-LKKQQ,Female,0,Yes,Yes,2020-02-01,Australia,Technology,Startup,Google Ads,Desktop
6360,7148-XZPHA,Male,0,Yes,Yes,2021-06-25,Germany,Finance,Startup,Partner,Tablet
6361,8073-IJDCM,Female,0,No,No,2025-12-01,United States,Technology,Startup,Referral,Desktop
6362,5309-TAIKL,Female,0,No,No,2025-06-04,Canada,Finance,Enterprise,Google Ads,Tablet
6363,6856-RAURS,Female,0,No,No,2025-11-01,United States,Education,Enterprise,Organic Search,Desktop
6364,8778-LMWTJ,Female,0,No,No,2025-04-05,Canada,Education,Startup,Email Campaign,Desktop
6365,9717-IOAAF,Male,0,No,Yes,2023-10-13,Canada,Technology,Startup,Referral,Mobile
6366,8884-ADFVN,Male,1,Yes,No,2025-06-04,United Kingdom,Technology,Startup,Partner,Mobile
6367,2845-KDHVX,Female,0,Yes,No,2020-09-28,United States,Finance,Mid-Market,Organic Search,Mobile
6368,0848-SOMKO,Male,0,No,No,2020-04-01,United States,Finance,SMB,Partner,Desktop
6369,2720-WGKHP,Male,1,No,No,2025-11-01,Canada,Healthcare,SMB,Referral,Desktop
6370,6734-FQAJX,Male,1,No,No,2020-06-30,India,Healthcare,SMB,Referral,Desktop
6371,2869-ADAWR,Female,0,No,No,2022-04-21,Germany,Healthcare,Mid-Market,Referral,Desktop
6372,1535-VTJOQ,Female,0,No,No,2024-01-11,United States,Technology,Startup,LinkedIn,Mobile
6373,6368-TZZDT,Male,0,Yes,Yes,2025-09-02,Australia,Manufacturing,Startup,Email Campaign,Desktop
6374,0943-ZQPXH,Male,0,Yes,Yes,2022-05-21,Australia,Manufacturing,Startup,Google Ads,Desktop
6375,1293-BSEUN,Female,0,Yes,Yes,2020-02-01,United States,Manufacturing,SMB,LinkedIn,Tablet
6376,9894-EZEWG,Female,0,No,No,2025-12-01,United States,Manufacturing,Enterprise,,Desktop
6377,1302-TPUBN,Male,0,No,No,2020-07-30,Germany,Healthcare,Startup,Partner,Mobile
6378,7851-FLGGQ,Male,0,No,No,2025-12-01,India,Technology,Startup,Google Ads,Desktop
6379,0637-UBJRP,Male,0,Yes,Yes,2024-12-06,Australia,Manufacturing,Enterprise,LinkedIn,Desktop
6380,0940-OUQEC,Male,0,No,No,2025-03-06,India,Education,Startup,LinkedIn,
6381,2378-VTKDH,Male,1,Yes,No,2020-08-29,United Kingdom,Retail,Startup,Organic Search,Desktop
6382,0927-CNGRH,Male,0,No,Yes,2025-12-01,Canada,Education,Mid-Market,LinkedIn,Desktop
6383,8608-OZTLB,Male,0,Yes,Yes,2022-11-17,United States,Technology,Mid-Market,Referral,Mobile
6384,2335-GSODA,Male,0,No,Yes,2024-02-10,United States,Technology,SMB,Partner,Mobile
6385,1952-DVVSW,Female,0,Yes,No,2025-03-06,Canada,Retail,Mid-Market,LinkedIn,Mobile
6386,0702-PGIBZ,Male,0,No,Yes,2025-09-02,United Kingdom,Finance,Mid-Market,Referral,Mobile
6387,6656-GULJQ,Male,0,Yes,Yes,2020-02-01,United Kingdom,Finance,Startup,Email Campaign,Desktop
6388,9853-JFZDU,Female,0,Yes,No,2023-02-15,Germany,Finance,SMB,Email Campaign,Desktop
6389,1963-VAUKV,Female,0,No,No,2025-12-01,United States,Healthcare,SMB,Referral,Mobile
6390,3777-XROBG,Female,0,Yes,Yes,2021-03-27,United Kingdom,Finance,Enterprise,Organic Search,Desktop
6391,6994-FGRHH,Male,0,Yes,Yes,2020-04-01,United States,Healthcare,Enterprise,Organic Search,Desktop
6392,4000-VGMQP,Male,0,Yes,Yes,2022-11-17,United States,Healthcare,SMB,Email Campaign,Desktop
6393,3999-WRNGR,Female,0,Yes,Yes,2021-01-26,India,Finance,SMB,Partner,Desktop
6394,3466-RITXD,Male,0,No,No,2023-11-12,Germany,Finance,Startup,LinkedIn,Desktop
6395,2680-XKKNJ,Female,0,No,No,2025-05-05,Australia,Retail,Startup,Email Campaign,Desktop
6396,3058-HJCUY,Male,0,Yes,Yes,2022-08-19,United States,Manufacturing,SMB,Email Campaign,Mobile
6397,2974-GGUXS,Female,1,Yes,No,2023-01-16,Canada,Retail,SMB,Referral,Desktop
6398,7994-XIRTR,Male,1,No,No,2021-07-25,United States,Healthcare,SMB,Organic Search,Mobile
6399,3259-FDWOY,Male,0,Yes,Yes,2020-03-02,United States,Retail,SMB,Partner,Mobile
6400,2101-RANCD,Female,0,No,No,2021-06-25,India,Healthcare,Mid-Market,Referral,Desktop
6401,7921-BEPCI,Female,0,No,No,2020-02-01,Germany,Technology,Mid-Market,Email Campaign,Desktop
6402,0807-ZABDG,Female,0,No,Yes,2025-10-02,India,Healthcare,Mid-Market,Google Ads,Desktop
6403,8510-TMWYB,Female,0,Yes,Yes,2021-07-25,United States,Healthcare,Startup,LinkedIn,Desktop
6404,3258-ZKPAI,Male,0,Yes,Yes,2020-02-01,India,Retail,Mid-Market,Email Campaign,Mobile
6405,1428-IEDPR,Male,0,No,No,2021-09-23,United States,Manufacturing,Enterprise,Referral,Desktop
6406,5298-GSTLM,Female,1,No,No,2021-01-26,India,Technology,Startup,Google Ads,Desktop
6407,4450-YOOHP,Female,0,No,No,2022-10-18,United States,Education,SMB,Google Ads,
6408,6728-CZFEI,Female,0,No,No,2024-10-07,United States,Education,Enterprise,Email Campaign,Mobile
6409,5748-RNCJT,Male,0,No,No,2020-05-01,Canada,Manufacturing,SMB,Partner,Desktop
6410,3653-NCRDJ,Male,0,Yes,Yes,2022-06-20,Australia,Education,SMB,Organic Search,Mobile
6411,6121-TNHBO,Female,1,No,No,2020-10-28,United States,Technology,Startup,Google Ads,Mobile
6412,5119-NZPTV,Male,1,Yes,No,2025-11-01,United States,Finance,SMB,LinkedIn,Desktop
6413,6519-ZHPXP,Female,0,Yes,Yes,2020-02-01,India,Technology,SMB,,Desktop
6414,7739-LAXOG,Female,0,Yes,Yes,2023-05-16,United States,Retail,Startup,Referral,Desktop
6415,3472-QPRCH,Male,0,Yes,Yes,2022-09-18,United States,Healthcare,SMB,Referral,Desktop
6416,8224-UAXBZ,Female,0,Yes,No,2021-03-27,United States,Healthcare,Startup,,Desktop
6417,9610-WCESF,Male,0,No,No,2020-06-30,United States,Retail,Mid-Market,Referral,Desktop
6418,9776-CLUJA,Female,1,Yes,No,2021-10-23,Australia,Retail,Enterprise,Referral,Desktop
6419,2486-WYVVE,Male,0,Yes,No,2023-06-15,India,Healthcare,SMB,,Mobile
6420,3865-ZYKAD,Male,1,Yes,No,2020-05-01,Canada,Manufacturing,SMB,Organic Search,Tablet
6421,1422-DGUBX,Male,0,Yes,No,2023-05-16,Australia,Finance,SMB,Partner,Mobile
6422,2999-AANRQ,Female,0,No,No,2024-04-10,Canada,Finance,Startup,Email Campaign,Desktop
6423,8668-KNZTI,Male,0,No,No,2021-09-23,United States,Finance,Enterprise,Email Campaign,Tablet
6424,0480-KYJVA,Female,0,Yes,Yes,2020-02-01,United States,Retail,Startup,Referral,Desktop
6425,6034-ZRYCV,Female,0,Yes,No,2020-02-01,United States,Healthcare,Startup,,Desktop
6426,9746-YKGXB,Male,0,Yes,Yes,2021-09-23,United States,Manufacturing,SMB,Google Ads,Desktop
6427,3926-YZVVX,Female,0,No,No,2022-08-19,Australia,Healthcare,SMB,Referral,Desktop
6428,6000-UKLWI,Male,0,No,No,2022-08-19,India,Healthcare,SMB,Referral,Desktop
6429,2079-FBMZK,Female,0,No,No,2025-07-04,United States,Manufacturing,Startup,Email Campaign,Mobile
6430,6332-FBZRI,Male,0,Yes,Yes,2020-06-30,United Kingdom,Technology,Mid-Market,Email Campaign,Desktop
6431,2096-XOTMO,Female,0,Yes,Yes,2024-09-07,Germany,Manufacturing,SMB,Referral,Desktop
6432,3266-FTKHB,Male,0,No,No,2024-08-08,Australia,Technology,Startup,Email Campaign,Desktop
6433,8221-EQDGL,Male,0,Yes,No,2023-02-15,India,Education,SMB,LinkedIn,Mobile
6434,2346-LOCWC,Female,0,Yes,Yes,2021-03-27,Canada,Technology,Startup,Google Ads,Tablet
6435,6608-QQLVK,Male,0,No,No,2025-12-01,India,Finance,SMB,Google Ads,Mobile
6436,0298-XACET,Male,0,Yes,Yes,2021-09-23,United Kingdom,Finance,SMB,Google Ads,Desktop
6437,7560-QJAVJ,Female,0,No,No,2020-04-01,United Kingdom,Manufacturing,Mid-Market,Referral,Mobile
6438,2995-YWTCD,Female,0,Yes,Yes,2024-06-09,United States,Finance,Startup,Partner,Desktop
6439,3551-HUAZH,Male,1,No,No,2025-12-01,United States,Finance,Startup,Referral,Tablet
6440,9137-UIYPG,Female,0,Yes,Yes,2023-02-15,Canada,Education,Startup,Referral,Mobile
6441,2809-ZMYOQ,Female,0,No,No,2023-05-16,United States,Finance,Startup,LinkedIn,Desktop
6442,5084-OOVCJ,Female,0,Yes,Yes,2024-08-08,United States,Retail,Startup,Google Ads,Mobile
6443,0254-WWRKD,Female,0,Yes,Yes,2020-06-30,Germany,Retail,Startup,Email Campaign,Desktop
6444,7727-SHVZV,Female,0,No,No,2025-04-05,United States,Retail,Startup,Email Campaign,Desktop
6445,6302-JGYRJ,Male,0,No,Yes,2023-06-15,United Kingdom,Technology,SMB,Organic Search,Mobile
6446,5339-PXDVH,Male,0,No,No,2025-09-02,Canada,Manufacturing,SMB,Organic Search,Desktop
6447,2205-LPVGL,Male,1,Yes,Yes,2021-03-27,Australia,Manufacturing,Startup,Partner,Tablet
6448,8782-NUUOL,Male,0,No,No,2021-01-26,Canada,Healthcare,SMB,Email Campaign,Desktop
6449,3685-YLCMQ,Male,0,No,No,2021-03-27,United States,Education,Startup,Google Ads,Mobile
6450,7601-WFVZV,Male,0,No,No,2025-12-01,United Kingdom,Retail,SMB,Referral,Mobile
6451,4609-KNNWG,Female,0,Yes,Yes,2023-10-13,India,Retail,SMB,Email Campaign,Mobile
6452,4868-AADLV,Male,1,Yes,Yes,2020-07-30,Australia,Finance,Startup,Partner,Desktop
6453,9529-OFXHY,Male,0,No,No,2024-10-07,United States,Retail,Startup,Partner,Desktop
6454,8634-MPHTR,Male,1,Yes,No,2022-02-20,United States,Finance,Startup,Email Campaign,Mobile
6455,2669-QVCRG,Female,0,No,No,2022-08-19,Australia,Finance,Mid-Market,Organic Search,Mobile
6456,2478-EEWWM,Male,0,Yes,No,2021-02-25,United States,Healthcare,Enterprise,Google Ads,Desktop
6457,9174-IHETN,Female,0,No,Yes,2021-11-22,United Kingdom,Technology,Startup,Email Campaign,Desktop
6458,2233-TXSIU,Male,0,Yes,Yes,2024-08-08,United States,Finance,SMB,Referral,Tablet
6459,9644-UMGQA,Male,0,Yes,Yes,2025-07-04,United States,Finance,Startup,,Mobile
6460,3256-EZDBI,Male,1,Yes,No,2021-10-23,United States,Manufacturing,Startup,LinkedIn,Mobile
6461,8761-NSOBC,Male,0,No,No,2022-05-21,United States,Healthcare,Startup,Referral,Mobile
6462,0419-YAAPX,Male,0,Yes,No,2021-12-22,Germany,Finance,Mid-Market,Email Campaign,
6463,8413-VONUO,Male,0,No,No,2025-11-01,Australia,Education,SMB,Email Campaign,Tablet
6464,0872-CASZJ,Male,0,Yes,No,2021-02-25,United States,Technology,Enterprise,Referral,Mobile
6465,4726-DLWQN,Male,1,No,No,2021-11-22,India,Education,SMB,Organic Search,Desktop
6466,8164-OCKUJ,Female,0,Yes,Yes,2021-02-25,United States,Retail,Startup,Google Ads,Desktop
6467,3094-JOJAI,Male,0,No,No,2024-07-09,Canada,Technology,Mid-Market,Partner,Desktop
6468,9494-MRNYX,Male,0,No,No,2025-03-06,United States,Retail,Enterprise,Email Campaign,Mobile
6469,2599-CZABP,Male,0,Yes,No,2024-11-06,Australia,Manufacturing,Mid-Market,Referral,Mobile
6470,7945-PRBVF,Male,0,No,No,2023-02-15,India,Finance,Mid-Market,Partner,Mobile
6471,4544-RXFMG,Male,0,Yes,Yes,2025-05-05,Germany,Healthcare,Startup,Referral,Tablet
6472,0859-YGKFW,Male,0,Yes,Yes,2024-07-09,India,Education,Startup,Email Campaign,Desktop
6473,1150-FTQGN,Female,0,Yes,Yes,2021-01-26,United Kingdom,Retail,Startup,LinkedIn,Mobile
6474,9223-UCPVT,Female,0,No,No,2025-12-01,Australia,Finance,SMB,Google Ads,Mobile
6475,7196-LIWRH,Female,0,No,No,2025-07-04,Germany,Education,Enterprise,Email Campaign,Desktop
6476,5448-VWNAM,Female,0,No,Yes,2024-06-09,Australia,Education,Mid-Market,Partner,Desktop
6477,1177-XZBJL,Male,0,Yes,Yes,2021-08-24,Canada,Manufacturing,Mid-Market,,Desktop
6478,3518-FSTWG,Male,1,Yes,No,2020-02-01,United States,Manufacturing,Startup,LinkedIn,Desktop
6479,9330-VOFSZ,Female,0,Yes,No,2021-01-26,Canada,Retail,SMB,Email Campaign,Desktop
6480,4351-QLCSU,Female,0,No,No,2025-12-01,United States,Finance,Mid-Market,Google Ads,Mobile
6481,0939-EREMR,Female,0,No,Yes,2024-12-06,United Kingdom,Healthcare,SMB,LinkedIn,Mobile
6482,9389-ACWBI,Female,0,Yes,Yes,2025-08-03,Canada,Retail,SMB,Partner,Mobile
6483,5419-JPRRN,Male,0,No,No,2025-12-01,United Kingdom,Education,Mid-Market,Referral,Mobile
6484,3644-QXEHN,Male,0,Yes,Yes,2024-12-06,United States,Education,SMB,Organic Search,Desktop
6485,2911-IJORQ,Male,0,No,No,2022-12-17,United States,Technology,Enterprise,Google Ads,Desktop
6486,5921-NGYRH,Male,0,Yes,No,2020-09-28,Canada,Finance,SMB,LinkedIn,Desktop
6487,2100-BDNSN,Female,0,Yes,No,2025-08-03,Australia,Technology,Startup,Email Campaign,Desktop
6488,5998-DZLYR,Female,0,Yes,No,2020-12-27,United States,Manufacturing,SMB,Email Campaign,Tablet
6489,0488-GSLFR,Female,0,No,No,2025-12-01,United States,Healthcare,Startup,LinkedIn,Mobile
6490,9318-NKNFC,Male,0,No,No,2025-12-01,Germany,Retail,SMB,Email Campaign,Desktop
6491,3985-HOYPM,Male,0,No,No,2023-11-12,United Kingdom,Education,Startup,,Desktop
6492,9728-FTTVZ,Female,0,No,No,2025-12-01,United States,Finance,Enterprise,Google Ads,Mobile
6493,9548-LERKT,Male,0,Yes,No,2024-01-11,United States,Education,Mid-Market,Email Campaign,Mobile
6494,6576-FBXOJ,Male,0,Yes,No,2024-08-08,United States,Manufacturing,Startup,Google Ads,Mobile
6495,4310-KEDTB,Female,0,No,Yes,2023-11-12,Australia,Technology,Startup,Referral,Desktop
6496,7254-IQWOZ,Male,0,No,No,2025-12-01,United States,Technology,SMB,Referral,Desktop
6497,2474-BRUCM,Male,1,Yes,No,2022-09-18,United States,Retail,Mid-Market,Referral,Desktop
6498,4062-HBMOS,Male,0,No,No,2021-09-23,United States,Finance,Startup,Referral,Mobile
6499,0742-NXBGR,Female,0,No,No,2025-12-01,United States,Manufacturing,Startup,Email Campaign,Desktop
6500,2676-ISHSF,Male,0,No,No,2025-12-01,India,Finance,SMB,LinkedIn,Desktop
6501,9236-NDUCW,Female,0,No,No,2024-04-10,United States,Retail,SMB,Email Campaign,Mobile
6502,4753-PADAS,Female,0,Yes,No,2020-06-30,United States,Manufacturing,Startup,Partner,Desktop
6503,6103-QCKFX,Female,0,Yes,Yes,2022-05-21,Canada,Manufacturing,Mid-Market,Email Campaign,Mobile
6504,7781-EWARA,Male,0,Yes,Yes,2020-04-01,United States,Technology,Enterprise,Google Ads,Desktop
6505,6110-OHIHY,Male,0,No,No,2025-10-02,United States,Technology,Startup,LinkedIn,Desktop
6506,7018-FPXHH,Male,0,Yes,Yes,2021-05-26,India,Technology,SMB,Organic Search,Mobile
6507,5889-LFOLL,Female,0,No,No,2024-12-06,India,Education,Startup,Organic Search,Desktop
6508,5708-EVONK,Female,0,Yes,Yes,2021-03-27,Australia,Healthcare,Startup,LinkedIn,Desktop
6509,8708-XPXHZ,Female,0,Yes,Yes,2022-07-20,India,Technology,Startup,Organic Search,Desktop
6510,0616-ATFGB,Male,1,Yes,No,2025-12-01,Germany,Healthcare,SMB,LinkedIn,Mobile
6511,0572-ZJKLT,Female,0,Yes,Yes,2022-03-22,United States,Healthcare,Mid-Market,Google Ads,Mobile
6512,5135-RDDQL,Female,0,Yes,Yes,2020-10-28,India,Finance,SMB,Google Ads,Tablet
6513,1353-LJWEM,Male,0,No,No,2025-02-04,India,Retail,Startup,Email Campaign,Mobile
6514,1794-SWWKL,Male,0,Yes,Yes,2024-10-07,India,Education,Startup,Organic Search,Mobile
6515,6166-YIPFO,Male,0,Yes,No,2020-02-01,Canada,Healthcare,SMB,LinkedIn,Desktop
6516,7016-BPGEU,Female,0,No,No,2023-08-14,United States,Education,Startup,Google Ads,Mobile
6517,6876-ADESB,Male,0,No,Yes,2025-12-01,India,Finance,Startup,Email Campaign,Desktop
6518,9332-GYWLO,Female,0,Yes,Yes,2025-07-04,Germany,Technology,SMB,Organic Search,Mobile
6519,1963-SVUCV,Male,0,No,No,2025-12-01,Australia,Manufacturing,Enterprise,Organic Search,Mobile
6520,4184-VODJZ,Male,0,Yes,Yes,2020-10-28,United States,Healthcare,Startup,Organic Search,Mobile
6521,0220-EBGCE,Male,0,No,No,2025-11-01,United States,Retail,SMB,Google Ads,Desktop
6522,1092-WPIVQ,Female,0,Yes,Yes,2024-07-09,United States,Manufacturing,Startup,Google Ads,Mobile
6523,7233-IOQNP,Female,0,Yes,No,2022-06-20,India,Finance,SMB,Organic Search,Desktop
6524,2834-JKOOW,Female,0,No,No,2024-10-07,United States,Education,SMB,Google Ads,
6525,2754-VDLTR,Male,0,No,Yes,2025-03-06,United States,Technology,Mid-Market,Organic Search,Tablet
6526,2400-FEQME,Male,0,Yes,Yes,2021-06-25,Australia,Education,SMB,Referral,Desktop
6527,3190-XFANI,Male,0,No,Yes,2021-12-22,United States,Retail,SMB,Google Ads,Desktop
6528,7551-DACSP,Male,0,Yes,Yes,2025-07-04,India,Healthcare,Startup,LinkedIn,Mobile
6529,4957-SREEC,Male,0,Yes,Yes,2020-04-01,United States,Retail,Startup,Google Ads,Mobile
6530,7235-NXZCP,Male,1,No,No,2025-11-01,India,Education,SMB,Organic Search,Mobile
6531,0230-UBYPQ,Male,1,Yes,No,2020-10-28,United Kingdom,Education,Mid-Market,LinkedIn,Mobile
6532,4923-ADWXJ,Female,0,No,No,2023-12-12,Australia,Manufacturing,SMB,Email Campaign,Desktop
6533,1763-KUAAW,Female,1,No,No,2024-07-09,Australia,Retail,Mid-Market,LinkedIn,
6534,1104-TNLZA,Male,1,Yes,No,2023-09-13,United States,Retail,Startup,LinkedIn,Desktop
6535,5195-KPUNQ,Female,1,No,No,2021-08-24,United States,Retail,SMB,Google Ads,Desktop
6536,0520-FDVVT,Male,0,No,No,2023-02-15,United States,Technology,Startup,Partner,Mobile
6537,3439-GVUSX,Male,0,No,No,2025-12-01,Germany,Education,Startup,LinkedIn,Desktop
6538,1444-VVSGW,Male,0,Yes,No,2020-04-01,India,Finance,SMB,LinkedIn,Desktop
6539,5712-PTIWW,Male,0,No,No,2025-11-01,Canada,Technology,Mid-Market,,Mobile
6540,5949-HGVJL,Female,0,Yes,No,2023-11-12,United Kingdom,Technology,SMB,Google Ads,Desktop
6541,5203-XEHAX,Female,0,No,No,2023-03-17,United States,Technology,SMB,Organic Search,Desktop
6542,1635-HDGFT,Female,0,No,Yes,2024-06-09,India,Manufacturing,Mid-Market,Google Ads,Mobile
6543,3315-TOTBP,Male,0,No,No,2024-10-07,Australia,Finance,Startup,Email Campaign,Desktop
6544,8050-XGRVL,Female,0,Yes,Yes,2020-11-27,United States,Retail,Mid-Market,Partner,Mobile
6545,6661-HBGWL,Female,1,No,No,2022-07-20,Canada,Manufacturing,Startup,LinkedIn,Mobile
6546,1518-VOWAV,Female,0,No,No,2025-04-05,United States,Education,Startup,Google Ads,Tablet
6547,9828-QHFBK,Male,0,No,No,2024-01-11,United Kingdom,Healthcare,Startup,LinkedIn,Desktop
6548,3908-MKIMJ,Male,1,Yes,No,2020-05-31,Canada,Manufacturing,Startup,LinkedIn,Desktop
6549,5012-YSPJJ,Male,0,Yes,Yes,2023-06-15,United States,Healthcare,Mid-Market,Referral,Mobile
6550,5909-ECHUI,Female,0,No,No,2025-12-01,United States,Education,Mid-Market,Organic Search,Desktop
6551,1309-BXVOQ,Male,0,Yes,No,2024-04-10,United States,Finance,Startup,Partner,Desktop
6552,6728-VOIFY,Female,0,Yes,No,2020-10-28,Canada,Healthcare,Startup,Google Ads,Desktop
6553,9317-WZPGV,Female,1,No,No,2025-11-01,United Kingdom,Technology,Startup,Email Campaign,Mobile
6554,4891-NLUBA,Female,0,Yes,Yes,2020-12-27,United States,Manufacturing,SMB,Partner,Mobile
6555,2856-HYAPG,Female,0,No,No,2025-12-01,India,Healthcare,SMB,Referral,Tablet
6556,8969-PRHFK,Male,0,No,No,2024-07-09,Germany,Education,SMB,Organic Search,Mobile
6557,0661-KQHNK,Female,0,Yes,Yes,2025-07-04,United States,Technology,Mid-Market,Email Campaign,Desktop
6558,8709-KRDVL,Female,0,No,No,2023-04-16,United States,Healthcare,SMB,Email Campaign,Mobile
6559,4488-PSYCG,Male,0,No,No,2024-09-07,India,Education,Enterprise,LinkedIn,Desktop
6560,1427-VERSM,Female,0,Yes,No,2021-05-26,Australia,Finance,Startup,Organic Search,Tablet
6561,9801-NOSHQ,Male,0,No,Yes,2024-02-10,United States,Education,Enterprise,Referral,Tablet
6562,6339-YPSAH,Male,0,No,No,2025-04-05,United States,Finance,Startup,Google Ads,Tablet
6563,3621-CEOVK,Female,1,Yes,No,2024-11-06,United States,Technology,Startup,Google Ads,Mobile
6564,6906-ANDWJ,Male,0,Yes,Yes,2024-10-07,United Kingdom,Education,Mid-Market,Referral,Desktop
6565,2159-TURXX,Male,0,No,No,2025-08-03,United States,Retail,Mid-Market,LinkedIn,Mobile
6566,1548-FEHVL,Male,0,Yes,No,2020-12-27,United States,Manufacturing,Mid-Market,LinkedIn,Tablet
6567,3795-CAWEX,Male,0,Yes,Yes,2020-04-01,Germany,Retail,Startup,Email Campaign,Mobile
6568,6215-NQCPY,Male,0,No,No,2024-10-07,United Kingdom,Retail,Enterprise,Organic Search,Mobile
6569,5647-URDKA,Male,0,Yes,Yes,2025-05-05,United States,Retail,Startup,Email Campaign,Tablet
6570,2229-DPMBI,Female,0,Yes,Yes,2025-05-05,United States,Manufacturing,Startup,Google Ads,Mobile
6571,9626-WEQRM,Female,0,No,No,2025-09-02,United Kingdom,Retail,Startup,Referral,Desktop
6572,2188-SXWVT,Female,0,No,No,2023-03-17,United States,Finance,Mid-Market,Organic Search,Desktop
6573,6258-PVZWJ,Male,0,Yes,No,2020-05-31,United States,Education,SMB,Referral,Desktop
6574,1094-BKOSX,Female,0,Yes,Yes,2022-04-21,India,Technology,SMB,Organic Search,Desktop
6575,6969-MVBAI,Female,1,No,No,2025-04-05,United States,Retail,Startup,Partner,Desktop
6576,2978-XXSOG,Female,0,No,No,2024-03-11,Germany,Retail,Startup,Google Ads,Mobile
6577,2342-CKIAO,Female,0,No,No,2025-11-01,Australia,Technology,Startup,Google Ads,Desktop
6578,6953-PBDIN,Male,0,Yes,No,2020-04-01,United States,Technology,SMB,Partner,Tablet
6579,3898-BSJYF,Female,0,No,Yes,2025-03-06,United States,Retail,SMB,Organic Search,Desktop
6580,3938-YFPXD,Male,0,No,No,2020-02-01,United Kingdom,Finance,SMB,LinkedIn,Mobile
6581,7696-AMHOD,Female,0,Yes,Yes,2021-12-22,India,Technology,Enterprise,Organic Search,Desktop
6582,2453-SAFNS,Female,1,No,No,2021-07-25,Australia,Education,Startup,Google Ads,Mobile
6583,9558-IHEZX,Female,0,No,No,2020-03-02,Germany,Education,Startup,Referral,Mobile
6584,9617-UDPEU,Female,0,No,No,2024-03-11,United States,Finance,SMB,Email Campaign,Mobile
6585,6340-DACFT,Female,0,Yes,Yes,2021-11-22,Germany,Manufacturing,SMB,Referral,Desktop
6586,4955-VCWBI,Female,0,Yes,Yes,2022-06-20,United States,Healthcare,SMB,Google Ads,Desktop
6587,6813-GZQCG,Female,0,Yes,Yes,2022-04-21,Canada,Finance,Enterprise,Referral,Desktop
6588,7426-GSWPO,Male,1,No,No,2020-09-28,United States,Retail,SMB,LinkedIn,Desktop
6589,3389-KTRXV,Female,0,Yes,Yes,2024-02-10,United States,Healthcare,Startup,LinkedIn,Desktop
