payment_id,subscription_id,payment_date,amount,payment_status,refund_flag
549468,106223,2025-04-01,27.55,Paid,False
549469,106223,2025-05-01,27.55,Failed,False
549470,106223,2025-06-01,27.55,Paid,False
549471,106223,2025-07-01,27.55,Paid,False
549472,106223,2025-08-01,27.55,Paid,False
549473,106223,2025-09-01,27.55,Paid,False
549474,106223,2025-10-01,27.55,Paid,False
549475,106223,2025-11-01,27.55,Paid,False
549476,106223,2025-12-01,27.55,Failed,False
549477,106224,2025-06-04,29.0,Paid,False
549478,106224,2025-07-04,29.0,Paid,False
549479,106224,2025-08-04,29.0,Paid,False
549480,106224,2025-09-04,29.0,Paid,False
549481,106224,2025-10-04,29.0,Paid,False
549482,106224,2025-11-04,29.0,Refunded,True
549483,106224,2025-12-04,29.0,Paid,False
549484,106225,2024-01-01,79.0,Paid,False
549485,106225,2025-01-01,79.0,Paid,False
549486,106226,2024-01-01,199.0,Paid,False
549487,106226,2025-01-01,199.0,Paid,False
549488,106227,2024-01-01,189.05,Failed,False
549489,106227,2025-01-01,189.05,Paid,False
549490,106228,2025-11-01,29.0,Paid,False
549491,106228,2025-12-01,29.0,Paid,False
549492,106229,2024-01-01,79.0,Paid,False
549493,106229,2025-01-01,79.0,Paid,False
549494,106230,2024-01-01,189.05,Paid,False
549495,106230,2025-01-01,189.05,Paid,False
549496,106231,2025-12-01,29.0,Paid,False
549497,106232,2025-12-01,29.0,Paid,False
549498,106233,2025-08-03,29.0,Paid,False
549499,106233,2025-09-03,29.0,Paid,False
549500,106233,2025-10-03,29.0,Paid,False
549501,106233,2025-11-03,29.0,Paid,False
549502,106233,2025-12-03,29.0,Paid,False
549503,106234,2025-10-02,24.65,Paid,False
549504,106234,2025-11-02,24.65,Paid,False
549505,106234,2025-12-02,24.65,Paid,False
549506,106235,2024-01-01,189.05,Paid,False
549507,106235,2025-01-01,189.05,Paid,False
549508,106236,2024-03-11,29.0,Paid,False
549509,106236,2024-04-11,29.0,Paid,False
549510,106236,2024-05-11,29.0,Failed,False
549511,106236,2024-06-11,29.0,Paid,False
549512,106236,2024-07-11,29.0,Paid,False
549513,106236,2024-08-11,29.0,Paid,False
549514,106236,2024-09-11,29.0,Paid,False
549515,106236,2024-10-11,29.0,Paid,False
549516,106236,2024-11-11,29.0,Paid,False
549517,106236,2024-12-11,29.0,Failed,False
549518,106236,2025-01-11,29.0,Paid,False
549519,106236,2025-02-11,29.0,Paid,False
549520,106236,2025-03-11,29.0,Paid,False
549521,106236,2025-04-11,29.0,Paid,False
549522,106236,2025-05-11,29.0,Paid,False
549523,106236,2025-06-11,29.0,Paid,False
549524,106236,2025-07-11,29.0,Paid,False
549525,106236,2025-08-11,29.0,Paid,False
549526,106236,2025-09-11,29.0,Paid,False
549527,106236,2025-10-11,29.0,Paid,False
549528,106236,2025-11-11,29.0,Paid,False
549529,106236,2025-12-11,29.0,Paid,False
549530,106237,2024-01-01,29.0,Paid,False
549531,106237,2024-02-01,29.0,Paid,False
549532,106237,2024-03-01,29.0,Paid,False
549533,106237,2024-04-01,29.0,Paid,False
549534,106237,2024-05-01,29.0,Paid,False
549535,106237,2024-06-01,29.0,Paid,False
549536,106237,2024-07-01,29.0,Paid,False
549537,106237,2024-08-01,29.0,Paid,False
549538,106237,2024-09-01,29.0,Paid,False
549539,106237,2024-10-01,29.0,Failed,False
549540,106237,2024-11-01,29.0,Paid,False
549541,106237,2024-12-01,29.0,Paid,False
549542,106237,2025-01-01,29.0,Paid,False
549543,106237,2025-02-01,29.0,Paid,False
549544,106237,2025-03-01,29.0,Paid,False
549545,106237,2025-04-01,29.0,Paid,False
549546,106237,2025-05-01,29.0,Paid,False
549547,106237,2025-06-01,29.0,Paid,False
549548,106237,2025-07-01,29.0,Paid,False
549549,106237,2025-08-01,29.0,Refunded,True
549550,106237,2025-09-01,29.0,Paid,False
549551,106237,2025-10-01,29.0,Paid,False
549552,106237,2025-11-01,29.0,Paid,False
549553,106237,2025-12-01,29.0,Paid,False
549554,106238,2025-12-01,29.0,Paid,False
549555,106239,2024-01-01,27.55,Paid,False
549556,106239,2024-02-01,27.55,Paid,False
549557,106239,2024-03-01,27.55,Paid,False
549558,106239,2024-04-01,27.55,Paid,False
549559,106239,2024-05-01,27.55,Paid,False
549560,106239,2024-06-01,27.55,Paid,False
549561,106239,2024-07-01,27.55,Paid,False
549562,106239,2024-08-01,27.55,Paid,False
549563,106239,2024-09-01,27.55,Paid,False
549564,106239,2024-10-01,27.55,Paid,False
549565,106239,2024-11-01,27.55,Paid,False
549566,106239,2024-12-01,27.55,Paid,False
549567,106239,2025-01-01,27.55,Paid,False
549568,106239,2025-02-01,27.55,Paid,False
549569,106239,2025-03-01,27.55,Paid,False
549570,106239,2025-04-01,27.55,Paid,False
549571,106239,2025-05-01,27.55,Paid,False
549572,106239,2025-06-01,27.55,Paid,False
549573,106239,2025-07-01,27.55,Paid,False
549574,106239,2025-08-01,27.55,Paid,False
549575,106239,2025-09-01,27.55,Paid,False
549576,106239,2025-10-01,27.55,Paid,False
549577,106239,2025-11-01,27.55,Paid,False
549578,106239,2025-12-01,27.55,Paid,False
549579,106240,2024-01-01,199.0,Paid,False
549580,106240,2025-01-01,199.0,Paid,False
549581,106241,2025-12-01,26.1,Paid,False
549582,106242,2025-10-02,29.0,Paid,False
549583,106242,2025-11-02,29.0,Paid,False
549584,106242,2025-12-02,29.0,Paid,False
549585,106243,2024-01-01,199.0,Failed,False
549586,106243,2025-01-01,199.0,Failed,False
549587,106244,2024-01-01,199.0,Paid,False
549588,106244,2025-01-01,199.0,Paid,False
549589,106245,2024-01-01,29.0,Paid,False
549590,106245,2024-02-01,29.0,Paid,False
549591,106245,2024-03-01,29.0,Paid,False
549592,106245,2024-04-01,29.0,Paid,False
549593,106245,2024-05-01,29.0,Paid,False
549594,106245,2024-06-01,29.0,Paid,False
549595,106245,2024-07-01,29.0,Paid,False
549596,106245,2024-08-01,29.0,Paid,False
549597,106245,2024-09-01,29.0,Failed,False
549598,106245,2024-10-01,29.0,Paid,False
549599,106245,2024-11-01,29.0,Paid,False
549600,106245,2024-12-01,29.0,Paid,False
549601,106245,2025-01-01,29.0,Paid,False
549602,106245,2025-02-01,29.0,Refunded,True
549603,106245,2025-03-01,29.0,Paid,False
549604,106245,2025-04-01,29.0,Paid,False
549605,106245,2025-05-01,29.0,Paid,False
549606,106245,2025-06-01,29.0,Paid,False
549607,106245,2025-07-01,29.0,Paid,False
549608,106245,2025-08-01,29.0,Paid,False
549609,106245,2025-09-01,29.0,Paid,False
549610,106245,2025-10-01,29.0,Paid,False
549611,106245,2025-11-01,29.0,Paid,False
549612,106245,2025-12-01,29.0,Paid,False
549613,106246,2024-01-01,79.0,Paid,False
549614,106246,2025-01-01,79.0,Paid,False
549615,106247,2024-01-01,189.05,Paid,False
549616,106247,2025-01-01,189.05,Paid,False
549617,106248,2024-01-01,199.0,Paid,False
549618,106248,2025-01-01,199.0,Refunded,True
549619,106249,2024-01-01,169.15,Paid,False
549620,106249,2025-01-01,169.15,Paid,False
549621,106250,2025-10-02,27.55,Paid,False
549622,106250,2025-11-02,27.55,Paid,False
549623,106250,2025-12-02,27.55,Paid,False
549624,106251,2024-01-01,199.0,Paid,False
549625,106251,2025-01-01,199.0,Paid,False
549626,106252,2025-12-01,29.0,Paid,False
549627,106253,2024-01-01,27.55,Paid,False
549628,106253,2024-02-01,27.55,Paid,False
549629,106253,2024-03-01,27.55,Paid,False
549630,106253,2024-04-01,27.55,Paid,False
549631,106253,2024-05-01,27.55,Paid,False
549632,106253,2024-06-01,27.55,Paid,False
549633,106253,2024-07-01,27.55,Refunded,True
549634,106253,2024-08-01,27.55,Paid,False
549635,106253,2024-09-01,27.55,Paid,False
549636,106253,2024-10-01,27.55,Paid,False
549637,106253,2024-11-01,27.55,Paid,False
549638,106253,2024-12-01,27.55,Paid,False
549639,106253,2025-01-01,27.55,Paid,False
549640,106253,2025-02-01,27.55,Paid,False
549641,106253,2025-03-01,27.55,Paid,False
549642,106253,2025-04-01,27.55,Paid,False
549643,106253,2025-05-01,27.55,Refunded,True
549644,106253,2025-06-01,27.55,Paid,False
549645,106253,2025-07-01,27.55,Paid,False
549646,106253,2025-08-01,27.55,Paid,False
549647,106253,2025-09-01,27.55,Paid,False
549648,106253,2025-10-01,27.55,Paid,False
549649,106253,2025-11-01,27.55,Paid,False
549650,106253,2025-12-01,27.55,Paid,False
549651,106254,2024-01-01,29.0,Paid,False
549652,106254,2024-02-01,29.0,Paid,False
549653,106254,2024-03-01,29.0,Paid,False
549654,106254,2024-04-01,29.0,Paid,False
549655,106254,2024-05-01,29.0,Paid,False
549656,106254,2024-06-01,29.0,Paid,False
549657,106254,2024-07-01,29.0,Paid,False
549658,106254,2024-08-01,29.0,Paid,False
549659,106254,2024-09-01,29.0,Paid,False
549660,106254,2024-10-01,29.0,Paid,False
549661,106254,2024-11-01,29.0,Paid,False
549662,106254,2024-12-01,29.0,Paid,False
549663,106254,2025-01-01,29.0,Paid,False
549664,106254,2025-02-01,29.0,Paid,False
549665,106254,2025-03-01,29.0,Paid,False
549666,106254,2025-04-01,29.0,Paid,False
549667,106254,2025-05-01,29.0,Paid,False
549668,106254,2025-06-01,29.0,Paid,False
549669,106254,2025-07-01,29.0,Paid,False
549670,106254,2025-08-01,29.0,Paid,False
549671,106254,2025-09-01,29.0,Paid,False
549672,106254,2025-10-01,29.0,Paid,False
549673,106254,2025-11-01,29.0,Paid,False
549674,106254,2025-12-01,29.0,Paid,False
549675,106255,2024-01-01,199.0,Paid,False
549676,106255,2025-01-01,199.0,Paid,False
549677,106256,2024-01-01,79.0,Paid,False
549678,106256,2025-01-01,79.0,Paid,False
549679,106257,2025-12-01,29.0,Paid,False
549680,106258,2025-12-01,24.65,Paid,False
549681,106259,2025-10-02,29.0,Paid,False
549682,106259,2025-11-02,29.0,Paid,False
549683,106259,2025-12-02,29.0,Paid,False
549684,106260,2024-01-01,199.0,Paid,False
549685,106260,2025-01-01,199.0,Paid,False
549686,106261,2024-12-06,199.0,Paid,False
549687,106261,2025-12-06,199.0,Paid,False
549688,106262,2024-01-01,199.0,Paid,False
549689,106262,2025-01-01,199.0,Paid,False
549690,106263,2024-01-01,79.0,Paid,False
549691,106263,2025-01-01,79.0,Paid,False
549692,106264,2024-01-01,71.1,Paid,False
549693,106264,2025-01-01,71.1,Paid,False
549694,106265,2024-01-01,199.0,Paid,False
549695,106265,2025-01-01,199.0,Paid,False
549696,106266,2025-11-01,26.1,Paid,False
549697,106266,2025-12-01,26.1,Paid,False
549698,106267,2024-01-01,29.0,Paid,False
549699,106267,2024-02-01,29.0,Paid,False
549700,106267,2024-03-01,29.0,Paid,False
549701,106267,2024-04-01,29.0,Paid,False
549702,106267,2024-05-01,29.0,Paid,False
549703,106267,2024-06-01,29.0,Paid,False
549704,106267,2024-07-01,29.0,Paid,False
549705,106267,2024-08-01,29.0,Paid,False
549706,106267,2024-09-01,29.0,Paid,False
549707,106267,2024-10-01,29.0,Paid,False
549708,106267,2024-11-01,29.0,Failed,False
549709,106267,2024-12-01,29.0,Paid,False
549710,106267,2025-01-01,29.0,Failed,False
549711,106267,2025-02-01,29.0,Paid,False
549712,106267,2025-03-01,29.0,Paid,False
549713,106267,2025-04-01,29.0,Paid,False
549714,106267,2025-05-01,29.0,Paid,False
549715,106267,2025-06-01,29.0,Paid,False
549716,106267,2025-07-01,29.0,Paid,False
549717,106267,2025-08-01,29.0,Paid,False
549718,106267,2025-09-01,29.0,Paid,False
549719,106267,2025-10-01,29.0,Paid,False
549720,106267,2025-11-01,29.0,Paid,False
549721,106267,2025-12-01,29.0,Paid,False
549722,106268,2025-12-01,29.0,Paid,False
549723,106269,2024-03-11,79.0,Paid,False
549724,106269,2025-03-11,79.0,Paid,False
549725,106270,2024-01-01,29.0,Paid,False
549726,106270,2024-02-01,29.0,Paid,False
549727,106270,2024-03-01,29.0,Paid,False
549728,106270,2024-04-01,29.0,Paid,False
549729,106270,2024-05-01,29.0,Paid,False
549730,106270,2024-06-01,29.0,Paid,False
549731,106270,2024-07-01,29.0,Refunded,True
549732,106270,2024-08-01,29.0,Paid,False
549733,106270,2024-09-01,29.0,Paid,False
549734,106270,2024-10-01,29.0,Paid,False
549735,106270,2024-11-01,29.0,Paid,False
549736,106270,2024-12-01,29.0,Paid,False
549737,106270,2025-01-01,29.0,Paid,False
549738,106270,2025-02-01,29.0,Paid,False
549739,106270,2025-03-01,29.0,Paid,False
549740,106270,2025-04-01,29.0,Paid,False
549741,106270,2025-05-01,29.0,Paid,False
549742,106270,2025-06-01,29.0,Paid,False
549743,106270,2025-07-01,29.0,Paid,False
549744,106270,2025-08-01,29.0,Paid,False
549745,106270,2025-09-01,29.0,Paid,False
549746,106270,2025-10-01,29.0,Paid,False
549747,106270,2025-11-01,29.0,Paid,False
549748,106270,2025-12-01,29.0,Paid,False
549749,106271,2024-01-01,199.0,Paid,False
549750,106271,2025-01-01,199.0,Paid,False
549751,106272,2024-01-01,75.05,Paid,False
549752,106272,2025-01-01,75.05,Paid,False
549753,106273,2024-01-01,79.0,Paid,False
549754,106273,2025-01-01,79.0,Paid,False
549755,106274,2025-11-01,29.0,Paid,False
549756,106274,2025-12-01,29.0,Paid,False
549757,106275,2024-01-01,75.05,Paid,False
549758,106275,2025-01-01,75.05,Paid,False
549759,106276,2024-01-01,179.1,Paid,False
549760,106276,2025-01-01,179.1,Refunded,True
549761,106277,2024-10-07,79.0,Paid,False
549762,106277,2025-10-07,79.0,Paid,False
549763,106278,2025-11-01,29.0,Paid,False
549764,106278,2025-12-01,29.0,Paid,False
549765,106279,2024-01-01,189.05,Paid,False
549766,106279,2025-01-01,189.05,Paid,False
549767,106280,2024-04-10,27.55,Paid,False
549768,106280,2024-05-10,27.55,Paid,False
549769,106280,2024-06-10,27.55,Paid,False
549770,106280,2024-07-10,27.55,Paid,False
549771,106280,2024-08-10,27.55,Paid,False
549772,106280,2024-09-10,27.55,Paid,False
549773,106280,2024-10-10,27.55,Paid,False
549774,106280,2024-11-10,27.55,Paid,False
549775,106280,2024-12-10,27.55,Paid,False
549776,106280,2025-01-10,27.55,Paid,False
549777,106280,2025-02-10,27.55,Paid,False
549778,106280,2025-03-10,27.55,Paid,False
549779,106280,2025-04-10,27.55,Paid,False
549780,106280,2025-05-10,27.55,Paid,False
549781,106280,2025-06-10,27.55,Paid,False
549782,106280,2025-07-10,27.55,Paid,False
549783,106280,2025-08-10,27.55,Paid,False
549784,106280,2025-09-10,27.55,Paid,False
549785,106280,2025-10-10,27.55,Paid,False
549786,106280,2025-11-10,27.55,Paid,False
549787,106280,2025-12-10,27.55,Paid,False
549788,106281,2024-02-10,79.0,Failed,False
549789,106281,2025-02-10,79.0,Paid,False
549790,106282,2025-07-04,79.0,Paid,False
549791,106283,2025-09-02,199.0,Paid,False
549792,106284,2025-10-02,29.0,Paid,False
549793,106284,2025-11-02,29.0,Paid,False
549794,106284,2025-12-02,29.0,Paid,False
549795,106285,2024-02-10,27.55,Paid,False
549796,106285,2024-03-10,27.55,Paid,False
549797,106285,2024-04-10,27.55,Paid,False
549798,106285,2024-05-10,27.55,Paid,False
549799,106285,2024-06-10,27.55,Failed,False
549800,106285,2024-07-10,27.55,Paid,False
549801,106285,2024-08-10,27.55,Paid,False
549802,106285,2024-09-10,27.55,Paid,False
549803,106285,2024-10-10,27.55,Paid,False
549804,106285,2024-11-10,27.55,Paid,False
549805,106285,2024-12-10,27.55,Paid,False
549806,106285,2025-01-10,27.55,Paid,False
549807,106285,2025-02-10,27.55,Paid,False
549808,106285,2025-03-10,27.55,Paid,False
549809,106285,2025-04-10,27.55,Paid,False
549810,106285,2025-05-10,27.55,Paid,False
549811,106285,2025-06-10,27.55,Paid,False
549812,106285,2025-07-10,27.55,Paid,False
549813,106285,2025-08-10,27.55,Paid,False
549814,106285,2025-09-10,27.55,Failed,False
549815,106285,2025-10-10,27.55,Paid,False
549816,106285,2025-11-10,27.55,Paid,False
549817,106285,2025-12-10,27.55,Refunded,True
549818,106286,2024-01-01,79.0,Paid,False
549819,106286,2025-01-01,79.0,Paid,False
549820,106287,2025-05-05,29.0,Paid,False
549821,106287,2025-06-05,29.0,Paid,False
549822,106287,2025-07-05,29.0,Paid,False
549823,106287,2025-08-05,29.0,Paid,False
549824,106287,2025-09-05,29.0,Refunded,True
549825,106287,2025-10-05,29.0,Paid,False
549826,106287,2025-11-05,29.0,Paid,False
549827,106287,2025-12-05,29.0,Paid,False
549828,106288,2024-01-01,29.0,Paid,False
549829,106288,2024-02-01,29.0,Paid,False
549830,106288,2024-03-01,29.0,Paid,False
549831,106288,2024-04-01,29.0,Paid,False
549832,106288,2024-05-01,29.0,Paid,False
549833,106288,2024-06-01,29.0,Refunded,True
549834,106288,2024-07-01,29.0,Paid,False
549835,106288,2024-08-01,29.0,Paid,False
549836,106288,2024-09-01,29.0,Paid,False
549837,106288,2024-10-01,29.0,Paid,False
549838,106288,2024-11-01,29.0,Paid,False
549839,106288,2024-12-01,29.0,Paid,False
549840,106288,2025-01-01,29.0,Paid,False
549841,106288,2025-02-01,29.0,Paid,False
549842,106288,2025-03-01,29.0,Paid,False
549843,106288,2025-04-01,29.0,Paid,False
549844,106288,2025-05-01,29.0,Paid,False
549845,106288,2025-06-01,29.0,Paid,False
549846,106288,2025-07-01,29.0,Paid,False
549847,106288,2025-08-01,29.0,Paid,False
549848,106288,2025-09-01,29.0,Paid,False
549849,106288,2025-10-01,29.0,Refunded,True
549850,106288,2025-11-01,29.0,Paid,False
549851,106288,2025-12-01,29.0,Paid,False
549852,106289,2025-11-01,29.0,Paid,False
549853,106289,2025-12-01,29.0,Paid,False
549854,106290,2024-01-01,169.15,Paid,False
549855,106290,2025-01-01,169.15,Paid,False
549856,106291,2024-01-01,199.0,Paid,False
549857,106291,2025-01-01,199.0,Paid,False
549858,106292,2024-01-01,79.0,Paid,False
549859,106292,2025-01-01,79.0,Failed,False
549860,106293,2024-01-01,71.1,Paid,False
549861,106293,2025-01-01,71.1,Paid,False
549862,106294,2024-04-10,189.05,Paid,False
549863,106294,2025-04-10,189.05,Paid,False
549864,106295,2025-12-01,29.0,Paid,False
549865,106296,2024-01-01,199.0,Paid,False
549866,106296,2025-01-01,199.0,Paid,False
549867,106297,2024-01-01,79.0,Paid,False
549868,106297,2025-01-01,79.0,Paid,False
549869,106298,2024-01-01,75.05,Paid,False
549870,106298,2025-01-01,75.05,Paid,False
549871,106299,2024-01-01,29.0,Paid,False
549872,106299,2024-02-01,29.0,Paid,False
549873,106299,2024-03-01,29.0,Paid,False
549874,106299,2024-04-01,29.0,Paid,False
549875,106299,2024-05-01,29.0,Paid,False
549876,106299,2024-06-01,29.0,Paid,False
549877,106299,2024-07-01,29.0,Failed,False
549878,106299,2024-08-01,29.0,Paid,False
549879,106299,2024-09-01,29.0,Paid,False
549880,106299,2024-10-01,29.0,Paid,False
549881,106299,2024-11-01,29.0,Paid,False
549882,106299,2024-12-01,29.0,Paid,False
549883,106299,2025-01-01,29.0,Paid,False
549884,106299,2025-02-01,29.0,Paid,False
549885,106299,2025-03-01,29.0,Paid,False
549886,106299,2025-04-01,29.0,Paid,False
549887,106299,2025-05-01,29.0,Paid,False
549888,106299,2025-06-01,29.0,Paid,False
549889,106299,2025-07-01,29.0,Paid,False
549890,106299,2025-08-01,29.0,Failed,False
549891,106299,2025-09-01,29.0,Paid,False
549892,106299,2025-10-01,29.0,Paid,False
549893,106299,2025-11-01,29.0,Paid,False
549894,106299,2025-12-01,29.0,Paid,False
549895,106300,2024-01-01,199.0,Paid,False
549896,106300,2025-01-01,199.0,Paid,False
549897,106301,2024-01-01,199.0,Paid,False
549898,106301,2025-01-01,199.0,Paid,False
549899,106302,2024-01-01,26.1,Paid,False
549900,106302,2024-02-01,26.1,Refunded,True
549901,106302,2024-03-01,26.1,Paid,False
549902,106302,2024-04-01,26.1,Paid,False
549903,106302,2024-05-01,26.1,Paid,False
549904,106302,2024-06-01,26.1,Paid,False
549905,106302,2024-07-01,26.1,Paid,False
549906,106302,2024-08-01,26.1,Paid,False
549907,106302,2024-09-01,26.1,Paid,False
549908,106302,2024-10-01,26.1,Paid,False
549909,106302,2024-11-01,26.1,Paid,False
549910,106302,2024-12-01,26.1,Paid,False
549911,106302,2025-01-01,26.1,Paid,False
549912,106302,2025-02-01,26.1,Paid,False
549913,106302,2025-03-01,26.1,Paid,False
549914,106302,2025-04-01,26.1,Paid,False
549915,106302,2025-05-01,26.1,Paid,False
549916,106302,2025-06-01,26.1,Paid,False
549917,106302,2025-07-01,26.1,Paid,False
549918,106302,2025-08-01,26.1,Paid,False
549919,106302,2025-09-01,26.1,Paid,False
549920,106302,2025-10-01,26.1,Paid,False
549921,106302,2025-11-01,26.1,Paid,False
549922,106302,2025-12-01,26.1,Paid,False
549923,106303,2025-08-03,24.65,Paid,False
549924,106303,2025-09-03,24.65,Paid,False
549925,106303,2025-10-03,24.65,Paid,False
549926,106303,2025-11-03,24.65,Paid,False
549927,106303,2025-12-03,24.65,Paid,False
549928,106304,2024-01-01,189.05,Paid,False
549929,106304,2025-01-01,189.05,Paid,False
549930,106305,2025-04-05,29.0,Paid,False
549931,106305,2025-05-05,29.0,Paid,False
549932,106305,2025-06-05,29.0,Paid,False
549933,106305,2025-07-05,29.0,Paid,False
549934,106305,2025-08-05,29.0,Paid,False
549935,106305,2025-09-05,29.0,Paid,False
549936,106305,2025-10-05,29.0,Failed,False
549937,106305,2025-11-05,29.0,Paid,False
549938,106305,2025-12-05,29.0,Paid,False
549939,106306,2024-01-01,29.0,Paid,False
549940,106306,2024-02-01,29.0,Paid,False
549941,106306,2024-03-01,29.0,Paid,False
549942,106306,2024-04-01,29.0,Paid,False
549943,106306,2024-05-01,29.0,Paid,False
549944,106306,2024-06-01,29.0,Paid,False
549945,106306,2024-07-01,29.0,Paid,False
549946,106306,2024-08-01,29.0,Paid,False
549947,106306,2024-09-01,29.0,Refunded,True
